id,uuid,name,description,state,system_tags,user_tags,last_reading_at,added_at,updated_at,mac_address,owner,data,kit
994,c73f1158-eb30-4084-a2e5-5d37923076fd,OPEN TorrevecchiaPia (Indoor),OPEN TorrevecchiaPia si avvale di Smartcitizen Kit per divulgare gratuitamente i dati delle condizioni climatiche e geologiche del territorio.http://www.opentorrevecchiapia.it/,never_published,System.Object[],System.Object[],,2/2/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4013,21054d53-cd86-421f-a4ab-d8e3d61086d6,Sentilo Noise T242536,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T242536/detail,has_published,System.Object[],System.Object[],4/6/2018,12/7/2016,12/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1942,cd521c3a-5bba-4a79-91d2-8217f4c13389,,,never_published,System.Object[],System.Object[],,1/4/2015,1/4/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002533,e41b6d43-5b94-47a1-9c31-aa7cb8d70e4d,Isetup 14,,not_configured,System.Object[],System.Object[],,9/25/2015,10/7/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2514,a7a893d3-8081-4376-98a3-de44d97ae9d2,Dortmund HÃ¶rde,,has_published,System.Object[],System.Object[],8/23/2015,8/23/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2077,24fe9813-5641-4f19-a27e-ec170af1b60d,Fablab London kit,test/training,not_configured,System.Object[],System.Object[],,2/16/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2045,db86a424-7bdd-4351-abf0-2406936dd653,CEI Moncloa 233113,,has_published,System.Object[],System.Object[],4/12/2016,2/3/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
484,b6680641-aa40-4db4-9019-a267fc080233,,,not_configured,System.Object[],System.Object[],,12/24/2013,12/24/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3411,93fee195-93f4-40f1-801d-30a1fce0066b,Sensing at EU Maker Faire,,has_published,System.Object[],System.Object[],5/31/2016,5/31/2016,5/31/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3302,8c8bdcd3-68d1-4052-80c5-3ebcc11d05ae,Validation 0.9.4 Outside,Testing new firmware pre-release 0.9.4,has_published,System.Object[],System.Object[],3/3/2017,4/13/2016,5/11/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2258,5656dd32-3837-45f1-a968-162b46c27996,Caseando Sensor Calidad del Aire,"Kit de la exposiciÃ³n Caseando, en la Casa Encendida",has_published,System.Object[],System.Object[],7/13/2015,5/24/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1760,63a923c2-508e-4ac5-b90c-73b8b45561fd,,,has_published,System.Object[],System.Object[],11/4/2014,11/3/2014,10/10/2015,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1413,448e174f-501f-4e8a-be7c-b8e75968ddeb,FAB10-NewZealand,Demo sensor At Fab10,has_published,System.Object[],System.Object[],7/5/2014,7/5/2014,7/5/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3453,04691017-d495-4ee3-bef7-36bce0b61aab,BPS,,has_published,System.Object[],System.Object[],6/10/2016,6/10/2016,6/13/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1721,9923d290-0045-44be-933d-5d0e73edcd38,T1,,not_configured,System.Object[],System.Object[],,10/26/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3128,a869cfdf-79e0-4e82-9ad3-42f162ee9f60,FCC1,indoor1,not_configured,System.Object[],System.Object[],,2/18/2016,2/18/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2481,f053e8af-5800-4fbf-94ca-7afa4c15c0e9,MTL,,never_published,System.Object[],System.Object[],,8/6/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1859,c7ad5be9-5d9f-422e-a6fa-26c750bb9428,,,has_published,System.Object[],System.Object[],11/30/2014,11/30/2014,11/30/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4405,6ed3e6a0-24ba-475f-937b-aa51603955af,Thong Tin,,not_configured,System.Object[],System.Object[],,10/31/2017,10/31/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2281,0385d994-f165-4f6c-926c-0659478884b5,Smart Mexico,"Placed in my apartment, seventh floor, close to the window indoors.",not_configured,System.Object[],System.Object[],,5/31/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3167,af338ff7-a676-4222-af6d-1df5a65e50e4,BIGProject16,,has_published,System.Object[],System.Object[],4/7/2016,3/3/2016,4/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1154,9116f071-bce3-4943-a8cc-6ea14b843291,prueba,,has_published,System.Object[],System.Object[],5/2/2014,4/30/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1681,957d653d-c9b1-440d-be45-d9cfa0d2f909,Merida Sensor,,has_published,System.Object[],System.Object[],4/6/2015,10/11/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3064,633fe650-49ae-43cc-bd7d-68f0e0bdb076,JLB1,,not_configured,System.Object[],System.Object[],,1/21/2016,1/21/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2689,54448a7f-08cf-426e-9c4f-173e85a181ad,madinaty,madinaty-kit is a part of madinaty project. madinaty is a social network for smart city.,has_published,System.Object[],System.Object[],12/23/2015,11/9/2015,12/22/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3116,979a587c-3f95-4884-9d67-45db80e93e63,Fab Lab Limerick - 2,Test Kit @ Fab Lab Limerick,not_configured,System.Object[],System.Object[],,2/15/2016,12/14/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
337,3bfa8816-f9c5-483d-bcb3-981c166a1c2f,Test,,never_published,System.Object[],System.Object[],,9/30/2013,9/30/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3713,d76a77a7-ba3b-4a3f-abc2-c7834515b614,Newcastle_jesmond,Instrumenting the city: Crowdsourcing low cost environmental sensors,has_published,System.Object[],System.Object[],10/29/2016,10/7/2016,10/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1900,8e6c9f50-e8b0-4107-b68d-edeff1ef404c,Yann Smart citizen,,never_published,System.Object[],System.Object[],,12/19/2014,12/19/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
866,ae36f4b1-7613-47b8-9bbb-f863370de189,"9Z4RG - REACT REPEATER STATION, PEPPER HILL","REACT REPEATER STATION, PEPPER HILL",has_published,System.Object[],System.Object[],12/23/2015,3/14/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002519,e5c3b4a6-2692-48b0-9994-793beeadab4e,Lafosca 2,,not_configured,System.Object[],System.Object[],,9/25/2015,10/7/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4293,755238a3-7ba3-469f-a337-c1f2146ac7e5,17 EXT,Making Sense Pilot #1,has_published,System.Object[],System.Object[],4/6/2018,4/13/2017,4/13/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3756,2cc53f5f-d44a-454d-a6e1-a2ae66fc749a,11e_Montessori_Boven_school_NOORD,,has_published,System.Object[],System.Object[],2/10/2017,11/9/2016,11/29/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3991,b8910de9-a2af-42af-b049-dc8ec72c3313,Sentilo Noise T242533,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T242533/detail,has_published,System.Object[],System.Object[],4/6/2018,12/7/2016,12/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
676,2fb69584-fca9-45e7-aaf2-922dd68b5412,,,not_configured,System.Object[],System.Object[],,2/13/2014,2/13/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4386,e7baf242-286c-4bda-800f-2163ceaeaafe,Fontys FHICT - Eindhoven R1 - 3.90,,has_published,System.Object[],System.Object[],8/28/2017,8/28/2017,3/22/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1280,a888bb4e-2a72-4cdd-91b5-849babede1e5,Waag Society,Waag Society's second Smart Citizen Kit.,not_configured,System.Object[],System.Object[],,5/30/2014,5/30/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2566,fdc70175-6d78-4323-9a4b-bcaf6d4fb958,topix-sensor,topix team,has_published,System.Object[],System.Object[],11/7/2015,9/21/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4229,1397a33f-27ad-4335-a7d4-a67bfbe664a5,Mitie_02,,has_published,System.Object[],System.Object[],3/24/2017,3/20/2017,3/22/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2197,520bc311-50ce-405d-a395-18321e7ac69d,Shew's little SCK,,has_published,System.Object[],System.Object[],6/20/2016,4/23/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1000001,f4e30fc5-4b39-4382-86af-c21bea2b0eb6,Hello,Test,not_configured,System.Object[],System.Object[],,10/14/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1381,5fcfcfb7-4c3d-46b0-a96c-d2e4bc5605b0,e-olive testing,,has_published,System.Object[],System.Object[],8/25/2014,6/23/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4166,c120009a-94f2-4d9c-8e43-1277a5eb1fd4,inriacl,IoT-Lab Smart Citizen Kit,has_published,System.Object[],System.Object[],2/6/2017,1/31/2017,1/31/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2615,dc15ae9a-3a4a-462e-ad41-90dbd3330c67,SandS,,has_published,System.Object[],System.Object[],4/6/2018,10/18/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
169,96b62966-caed-4fad-bc71-086e13f602f0,2116BF,,has_published,System.Object[],System.Object[],6/26/2013,6/26/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2455,a8f2f4ff-6fb7-4820-a3af-876872276c77,testing2,rrr,not_configured,System.Object[],System.Object[],,9/9/2015,6/2/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3209,9c69799e-dc40-464e-af2a-24b0132f0d5b,CGY-Beltline,"Gathering data from downtown Calgary, Alberta, Canada! (Eh?)",has_published,System.Object[],System.Object[],6/15/2016,3/19/2016,3/19/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1730,e689c4d8-b315-4db5-b57a-03067ba0b9ae,Kit Urbano_Vicente Lopez,Kit Urbano Monitor 3,has_published,System.Object[],System.Object[],6/24/2015,10/27/2014,12/28/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
489,cfa36df6-7a25-4f94-a3fe-379e9853b7da,kck,"presently indoors, outdoors once a case and solar charger are available.",never_published,System.Object[],System.Object[],,12/26/2013,11/11/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1573,38a3b760-cc94-451f-afe5-a5d274317b3d,ThisTime,,not_configured,System.Object[],System.Object[],,8/31/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3182,aba78523-e666-4d6a-ba33-3a81e0392ee7,DTest,Sensor board testing - indoor,never_published,System.Object[],System.Object[],,3/5/2016,3/5/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1685,69695c19-d5a9-43a2-b9c3-ee77e2dea34d,"Studio Brandstof, Maastricht Monitor",,has_published,System.Object[],System.Object[],12/23/2015,10/13/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3597,aee903c6-b2ca-4575-9ec5-0de4d860aaff,FCC-15,Future Cities Catapult,has_published,System.Object[],System.Object[],7/11/2017,7/6/2016,2/21/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
438,55015af0-e6e7-418f-a6b5-4a5f56805dcc,"Regina, SK",,not_configured,System.Object[],System.Object[],,11/30/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4198,2b4f0f97-d8aa-4040-885c-8abb09cf2810,Arduino Concept,Arduino Concept,not_configured,System.Object[],System.Object[],,3/3/2017,3/3/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4109,bfbe363d-25b4-4fc7-9f65-3da1fee0f7e7,TraslaF.A,Traslaman House =),has_published,System.Object[],System.Object[],1/25/2017,12/27/2016,12/27/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3978,7afc0b98-8e1e-4317-a71a-da89165d52a3,Sentilo Noise T240583,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T240583/detail,has_published,System.Object[],System.Object[],4/6/2018,12/7/2016,12/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002534,0eb2f37b-8f3c-457a-9de3-59bf91d4fc5e,Isetup 15,,not_configured,System.Object[],System.Object[],,9/25/2015,10/7/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1091,0a3cc47a-e713-470e-8ac3-779082e59860,"Anool, Mumbai, India","Anool's kit ver 1.1 located at Andheri, Mumbai, India. < @anool , www.wyolum.com>",has_published,System.Object[],System.Object[],6/21/2014,4/16/2014,10/7/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2291,1220da7c-466a-4d7c-8f0a-0bf5a74a3a2e,Oulu Test Config,Test platform: Design Fictions for Data Geographies - UBISS 2015 workshop,has_published,System.Object[],System.Object[],6/9/2015,6/8/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2193,048d5f79-11a7-46cb-a346-620590d3cece,CinkHaus SCK,,has_published,System.Object[],System.Object[],5/21/2015,4/21/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4151,4cafe111-6a94-4677-a354-56d6d6f86ea3,Kit test0,"Kit for few test, fablab.re",has_published,System.Object[],System.Object[],6/13/2017,1/24/2017,1/26/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
563,e5430970-b95a-459c-90cf-075fc64e2178,"Long Beach, CA","Long Beach, CA",never_published,System.Object[],System.Object[],,1/19/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3216,24a94a59-f462-4652-85bf-2d04c3152da2,EDGI - MALTA - SCK1,EDGI PROJECT - MALTA - SCK1,has_published,System.Object[],System.Object[],2/27/2017,3/20/2016,3/21/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
854,f130f3a9-9f7c-4fdc-a66e-c6ee1a9a49cf,neapolisnord,,not_configured,System.Object[],System.Object[],,3/7/2014,3/7/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1294,2d4cb5c7-d97f-48b6-95f1-f02d7ca7d339,"Wake Forest, NC",Garage,never_published,System.Object[],System.Object[],,2/2/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4316,3313ed9a-7a22-4031-98c7-916a678fc484,E-olive1,E-olive Project - Ionian University,has_published,System.Object[],System.Object[],4/28/2017,4/26/2017,4/26/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2579,4fe3a900-f786-46c6-8182-45c95a82436e,Majestik and Liz,"old, dirty, slightly broken",has_published,System.Object[],System.Object[],10/6/2015,10/5/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2195,3055aa85-666d-4016-b682-8a98c04703cb,NeTS LAB UPF,Demo kit at the UPF NeTS Lab,has_published,System.Object[],System.Object[],5/12/2015,4/22/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1043,3f9d3ba2-238f-45d0-9d51-678f400e34ce,Slatuinen,A little street in Amsterdam,not_configured,System.Object[],System.Object[],,4/8/2014,4/8/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
376,f9552417-60cf-406d-ba2d-3c214be801ad,#20 Josep Ferrer,IOTWF 20 - ID: 39:af,has_published,System.Object[],System.Object[],10/29/2013,10/25/2013,10/25/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
153,a4f8d5fb-d005-4be7-9cb8-00d6933c0f63,Mariona's Kit,My own kit,has_published,System.Object[],System.Object[],7/16/2014,6/18/2013,7/16/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
429,a57782c0-097b-4055-9dcd-509a4ca02f43,Zwijg,,not_configured,System.Object[],System.Object[],,11/22/2013,11/22/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3100,40b47cce-8770-49b5-8a11-9b386604b9f0,ethanz,,not_configured,System.Object[],System.Object[],,2/11/2016,2/11/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
982,fb93433e-277d-4be8-868a-83a2a2f5a2d9,FutureEverything - #3,,has_published,System.Object[],System.Object[],3/30/2014,3/28/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4430,f2b696bd-5c74-47fd-8443-c92dd8222d33,Sentilo Noise T246169,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T246169/detail,has_published,System.Object[],System.Object[],3/26/2018,12/11/2017,12/11/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002522,d5ee90be-5f7d-409a-aef5-26a395b7847d,Isetup 3,,not_configured,System.Object[],System.Object[],,9/25/2015,10/7/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3162,f4d6ae56-f275-41c6-bf8a-14b8631bd30d,FESB Split,FESB Start Kit,never_published,System.Object[],System.Object[],,2/29/2016,2/29/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
681,f98b708a-2a35-461b-bd77-60ea6cea22c2,Hamilton Field Monitor,,not_configured,System.Object[],System.Object[],,2/14/2014,2/14/2014,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4282,28f9f85e-507b-4715-8f0c-460b965a56b4,Blauet-IN,Making Sense Pilot #1,has_published,System.Object[],System.Object[],12/15/2017,4/7/2017,4/7/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
63,ebb083d4-3abf-4fba-8d05-47a31e3f6b9f,NeTS,,has_published,System.Object[],System.Object[],5/28/2013,5/3/2013,5/6/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1408,c8278785-242e-4ab3-a0f5-7930b6aa61a2,Glasgow Uni Sensor 6,,has_published,System.Object[],System.Object[],8/25/2014,7/3/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4337,60a51e9b-df17-46c9-b9f6-9bbb5ac4bc5f,LabCDMX,DiseÃ±o para la ciudad / Ciudad Abierta â€” LabCDMX,has_published,System.Object[],System.Object[],5/31/2017,5/31/2017,5/31/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
493,a96dac37-dbd2-4707-a117-dd3c2f1e35d3,At91436,,not_configured,System.Object[],System.Object[],,12/27/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
492,2ab7fd28-5432-4541-854d-89b33dbd9bdc,home,,has_published,System.Object[],System.Object[],7/17/2014,12/27/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
223,8b39fde8-33b5-47be-9333-af94d3757265,Oficina Ingenieria Aremi,Pruebas en las oficinas de IngenierÃ­a Aremi,has_published,System.Object[],System.Object[],8/30/2013,7/22/2013,10/8/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2378,e3885537-f30b-4c51-9622-009cd9973049,,My kit,has_published,System.Object[],System.Object[],7/7/2015,7/7/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4369,7cfc36d5-5e34-4bdf-a9f7-2293b666d6e1,Hola,Hola,not_configured,System.Object[],System.Object[],,7/27/2017,7/27/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1386,f02da767-5e4a-4327-9ba6-cbd0b9c73fb7,FlyingSensors,,never_published,System.Object[],System.Object[],,6/24/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1830,9ad5a04c-fc85-4e25-8747-1172985e684b,SM 2 Indoors,,has_published,System.Object[],System.Object[],11/23/2014,11/23/2014,3/7/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2340,dac76180-4a9c-4a0a-a5d1-ffc88219fd45,test,Test,has_published,System.Object[],System.Object[],3/14/2018,6/17/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2595,c80dae37-01d3-44de-83fb-48169bf1e5e7,Apocapoc BCN Feelings,,not_configured,System.Object[],System.Object[],,10/13/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
940,d28eb1ae-49ca-44ed-a608-3d55320c6f3c,Calandlyceum,,has_published,System.Object[],System.Object[],8/3/2014,3/25/2014,3/25/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
178,2b226d88-a16d-4fac-8990-498a50cf60bc,House,,not_configured,System.Object[],System.Object[],,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4299,cd9f8e18-56c0-4804-aa61-3edc9e6110dc,Planeta Eva 1,Making Sense Pilot #1,has_published,System.Object[],System.Object[],4/6/2018,4/13/2017,4/13/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1405,7588d090-73df-427a-b7a7-a55d5efa4007,Glasgow Uni Sensor - Rankine Building,,has_published,System.Object[],System.Object[],7/9/2014,7/3/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
